"ITAG"	"GO"
"Solyc08g082320.2.1"	"0008270,0005737,0016567,0004842"
"Solyc08g082340.2.1"	"0004366,0005515,0008152,0006651,0005886,0019432,0005783,0042967"
"Solyc08g082390.2.1"	"0005739"
"Solyc08g082400.1.1"	"0009507"
"Solyc08g082420.2.1"	"0004550,0006228,0005524,0006183,0006241,0006144,0006206,0005515"
"Solyc08g082430.2.1"	"0006241,0008270,0006165,0004550,0006979,0005743,0050897,0006228,0005524,0006183,0009543,0006144,0006206"
"Solyc08g082440.2.1"	"0003978,0005975,0006012,0008152,0042803,0044237,0010053,0005795,0010306,0010246,0046983,0050662,0009832,0009969,0006950,0009117,0009225"
"Solyc08g082450.2.1"	"0006629,0004806,0016042,0046486"
"Solyc08g082460.2.1"	"0004674,0006468,0007169,0005774,0005524,0004713,0005515,0005886,0009069"
"Solyc08g082480.2.1"	"0004428,0016773,0005777,0005515"
"Solyc08g082490.1.1"	"0006629,0050525,0004091"
"Solyc08g082500.1.1"	"0006629,0050525,0016788"
"Solyc08g082510.1.1"	"0005515"
"Solyc08g082530.2.1"	"0005524,0006508,0016021,0017111,0009987,0016887,0009507,0016020,0004222"
"Solyc08g082540.2.1"	"0046658"
"Solyc08g082550.1.1"	"0044424"
"Solyc08g082570.2.1"	"0003713,0003677,0009535,0006355,0005667,0045941"
"Solyc08g082580.2.1"	"0005515,0006355,0030528,0003713,0003677,0005667,0045941"
"Solyc08g082590.2.1"	"0045454,0009055,0015035,0006118"
"Solyc08g082620.2.1"	"0004315,0005515,0006633,0008152,0009058,0005835,0042967"
"Solyc08g082630.2.1"	"0003700,0005634,0006355,0046983,0003677,0009734"
"Solyc08g082640.2.1"	"0016020,0016759,0016760,0030244,0016021,0007047,0005982,0005985,0006011"
"Solyc08g082650.2.1"	"0016020,0016760,0030244,0016021,0007047,0005982,0005985,0006011"
"Solyc08g082660.2.1"	"0016020,0016759,0016760,0030244,0016021,0007047,0005982,0005985,0006011"
"Solyc08g082670.2.1"	"0016020,0016759,0016760,0030244,0016021,0007047,0005982,0005985,0006011"
"Solyc08g082680.2.1"	"0008270,0004842,0016567,0005515"
"Solyc08g082690.2.1"	"0005840,0003735,0042254,0006412,0019843,0009535"
"Solyc08g082700.2.1"	"0004175,0005515,0005838,0043161,0008233,0043248,0009735,0051788,0009941,0009908,0009647,0009408,0009733,0031540,0008541,0048366,0048825,0048528,0005634"
"Solyc08g082710.2.1"	"0005515,0048364,0010090,0015630"
"Solyc08g082740.2.1"	"0048500,0006614,0005786,0008312"
"Solyc08g082750.2.1"	"0003700,0010167,0009414,0010118,0042128,0005667,0045449,0005515"
"Solyc08g082760.2.1"	"0005515,0005774,0005739,0005886"
"Solyc08g082770.2.1"	"0016021,0005887,0051119,0008643"
"Solyc08g082810.2.1"	"0000272,0005975,0016161,0005739,0009536,0043169,0005982,0005985"
"Solyc08g082820.2.1"	"0005524,0042623,0051787,0005618,0055114,0034976,0030433,0006457,0005730,0010197,0032440,0009408,0005774,0005788,0009507,0046686,0005886"
"Solyc08g082830.2.1"	"0006807,0009435,0042802,0016810,0005524,0003952,0046497"
"Solyc08g082840.1.1"	"0005515,0006506,0009058,0017176"
"Solyc08g082850.2.1"	"0016887,0017111,0042626,0005739,0015416,0006200,0005524,0046686,0015716,0015748"
"Solyc08g082860.2.1"	"0003824,0004555,0005991,0005993,0005886,0005982,0005985"
"Solyc08g082870.2.1"	"0008152,0046983,0055114,0016630,0005488,0015995,0019685"
"Solyc08g082880.2.1"	"0005507,0006412,0032259,0008168"
"Solyc08g082890.2.1"	"0003677,0045449,0005634,0005515"
"Solyc08g082900.2.1"	"0004871,0005515"
"Solyc08g082910.1.1"	"0003700,0045449,0003677,0008270"
"Solyc08g082920.2.1"	"0016021,0042802,0006457,0005783"
"Solyc08g082940.2.1"	"0005739"
"Solyc08g082950.2.1"	"0016020,0010044"
"Solyc08g082970.2.1"	"0005515"
"Solyc08g082980.2.1"	"0004672,0006468,0046777,0004674,0048573,0009911,0003677,0006351,0005634,0009069,0005524,0004713"
"Solyc08g082990.2.1"	"0005427,0055085,0015198,0016020,0006857"
"Solyc08g083010.2.1"	"0005739"
"Solyc08g083020.2.1"	"0005524,0017111,0042623,0004252,0016023,0008568,0006508,0004176,0006510"
"Solyc08g083030.2.1"	"0004672,0043231,0006468,0044444,0005524"
"Solyc08g083040.2.1"	"0006468,0016023,0005886,0005524,0004674,0009069,0004713"
"Solyc08g083050.1.1"	"0080167"
"Solyc08g083060.2.1"	"0015198,0055085,0006857,0005886,0010043,0051980,0010039,0006826,0048316"
"Solyc08g083070.2.1"	"0005488,0005742,0045040"
"Solyc08g083080.2.1"	"0004091,0009536"
"Solyc08g083090.1.1"	"0005515,0005634"
"Solyc08g083100.1.1"	"0009793,0005739,0004091,0009536"
"Solyc08g083110.2.1"	"0006520,0030170,0003962,0019458,0018826,0005829,0006534"
"Solyc08g083120.2.1"	"0005515,0005840,0031386,0009793,0016197,0051436,0002756,0043123,0003735,0006281,0034138,0000216,0034142,0008063,0000084,0006414,0006977,0048011,0005654,0031145,0008624,0034130,0006916,0007254,0006415,0002755,0022625,0005886,0031018,0051403,0042059,0051092,0010008,0032480,0051437,0016044,0019083,0050852,0034134,0030666,0016071,0000187,0005730,0042254"
"Solyc08g083130.2.1"	"0005634,0006355,0043565,0045449,0030528,0009414,0003700,0009738,0005667,0005515"
"Solyc08g083140.2.1"	"0004091,0042802,0005739,0009536"
"Solyc08g083170.1.1"	"0003700,0005634,0045449,2000068,0009867,0009269,0009611,0009963,0003677,0010200,0009737,0005515,0043619,0045893,0051090"
"Solyc08g083190.2.1"	"0016023,0048196,0016787"
"Solyc08g083210.2.1"	"0003824,0005975,0008810,0009835,0030245,0009536,0005982,0005985"
"Solyc08g083220.1.1"	"0005886"
"Solyc08g083230.1.1"	"0005634,0044444,0005515,0005524"
"Solyc08g083240.2.1"	"0005516,0005515"
"Solyc08g083250.2.1"	"0004722,0005515,0016787,0046872,0005618,0003993,0006470,0008287,0006771,0019497"
"Solyc08g083260.2.1"	"0005739"
"Solyc08g083270.1.1"	"0045454,0009055,0015035,0006118"
"Solyc08g083280.2.1"	"0004024,0008152,0016491,0055114,0008270"
"Solyc08g083300.2.1"	"0004197,0004221,0004843,0006511,0016579"
"Solyc08g083310.2.1"	"0005975,0009505,0043169,0046658,0009506,0042973,0005634,0005783,0007154,0005982,0005985"
"Solyc08g083320.2.1"	"0004373,0005515,0009058,0009250,0005978,0009501,0033840,0009011,0019252,0009507,0005985"
"Solyc08g083330.2.1"	"0005773"
"Solyc08g083340.1.1"	"0016020,0047220,0005794,0006486,0016021,0030206"
"Solyc08g083350.2.1"	"0003735,0005515,0005840,0009941,0042254,0009570,0022625,0016020,0006412,0019843"
"Solyc08g083360.2.1"	"0051536,0010598,0009055,0009773,0009535,0006118"
"Solyc08g083370.2.1"	"0004427,0005737,0004672,0006468,0005524,0000287,0044434,0016020,0005634,0006119"
"Solyc08g083380.2.1"	"0015450,0042719,0005507,0005743,0009941,0045039"
"Solyc08g083400.2.1"	"0006355,0003700,0003677,0048366,0009908,0009536,0005667,0045449"
"Solyc08g083410.1.1"	"0019825,0020037,0055114,0033772,0009055,0006118"
"Solyc08g083450.1.1"	"0019825,0020037,0055114,0009055,0006118"
"Solyc08g083500.1.1"	"0019825,0020037,0055114,0016023,0009055,0004497,0006118"
"Solyc08g083510.1.1"	"0019825,0020037,0055114,0033772,0016023,0009055,0006118"
"Solyc08g083520.1.1"	"0005737,0019825,0020037,0055114,0033772,0009055,0006118"
"Solyc09g005000.1.1"	"0005488,0006468,0016301,0004674,0009845,0009738,0009069,0005524,0004713"
"Solyc09g005010.2.1"	"0005488,0006886,0008320,0045449,0008565,0005515,0003677"
"Solyc09g005030.1.1"	"0045449,0003700,0003677,0009536,0006355,0005667,0005515"
"Solyc09g005060.1.1"	"0008429"
"Solyc09g005070.1.1"	"0005634,0045449,0006790,0030528,0003700,0047627,0009150,0006355,0005667"
"Solyc09g005080.1.1"	"0004675,0005515,0003824"
"Solyc09g005090.1.1"	"0005515,0016301,0003824"
"Solyc09g005100.2.1"	"0003700,0003824,0047627,0047485,0003684,0003690,0008967,0005730,0000790,0006355,0006302,0006790,0046403,0003725,0031647,0051219,0033699,0042542,0003682,0009150,0000012,0046487,0005667,0045449"
"Solyc09g005110.2.1"	"0004737,0005515,0030976,0016020,0001666,0000287,0016740,0006094,0006096"
"Solyc09g005120.2.1"	"0006457,0016491,0031072,0055114,0045454,0016023,0005788,0009860,0051082,0034605,0016020"
"Solyc09g005130.2.1"	"0005488,0006886,0008565,0005643,0016023,0000059"
"Solyc09g005150.1.1"	"0005622,0043008,0005737,0010150,0009753,0005515,0016567,0042542,0004842"
"Solyc09g005160.1.1"	"0005622,0043008,0005737,0010150,0009753,0005515,0016567,0042542,0004842"
"Solyc09g005170.1.1"	"0005509,0006468,0016301,0048602,0004674,0005524,0004713,0009069"
"Solyc09g005180.2.1"	"0016020,0050660,0005618,0055114,0003885,0008762,0006040"
"Solyc09g005190.1.1"	"0006468,0004672"
"Solyc09g005200.2.1"	"0016301,0044464"
"Solyc09g005220.1.1"	"0006810,0016020,0005739"
"Solyc09g005230.2.1"	"0009536"
"Solyc09g005240.1.1"	"0005515,0046790,0005774,0046786"
"Solyc09g005250.2.1"	"0005347,0005743,0015228,0016020,0005488,0010117,0016021,0009941,0042651,0015867,0010206,0009624"
"Solyc09g005260.2.1"	"0015369,0016021,0055085,0006814,0030026,0070588,0006882,0009651,0006874,0009705,0006793,0009631,0005515,0010351,0009624,0051592,0006885"
"Solyc09g005270.2.1"	"0003723,0005739"
"Solyc09g005290.1.1"	"0005515,0006915,0006952,0005524"
"Solyc09g005300.2.1"	"0004482,0006370,0003723,0032259,0009507,0005634,0009451"
"Solyc09g005310.2.1"	"0016023,0016020"
"Solyc09g005320.2.1"	"0008270,0005515"
"Solyc09g005330.2.1"	"0005488,0035194,0043231,0006396"
"Solyc09g005340.2.1"	"0035194,0005847,0005488,0009536,0006396"
"Solyc09g005350.2.1"	"0006457,0031072,0051082"
"Solyc09g005360.2.1"	"0003677,0008270,0035064,0005634,0006355"
"Solyc09g005370.1.1"	"0045449,0006355,0009650,0007623,0003677,0003913,0000719,0003700,0016036,0005667,0005515"
"Solyc09g005380.1.1"	"0016020,0042936,0042939,0005886,0006807,0042937,0009860,0042938"
"Solyc09g005390.2.1"	"0016291,0042802,0005777,0006637"
"Solyc09g005400.2.1"	"0009607,0005515,0006952"
"Solyc09g005410.1.1"	"0009607,0005515,0006952"
"Solyc09g005420.2.1"	"0009607,0005515,0006952"
"Solyc09g005440.1.1"	"0044260,0044249,0044238,0003824"
"Solyc09g005460.1.1"	"0003824,0016765,0003866,0009507,0000162,0006571,0009094"
"Solyc09g005470.2.1"	"0008152,0048040,0042732,0005794,0009225,0050662,0016020,0005982,0005985,0009117"
"Solyc09g005480.2.1"	"0005515"
"Solyc09g005490.1.1"	"0016020,0031348,0005515,0010119,0009651,0052544,0009753,0050832,0042742,0001736,0010182,0048765,0010150,0009926,0005215,0009408,0002237,0009871,0009789,0006979,0071281"
"Solyc09g005500.2.1"	"0009607,0005515,0006952"
"Solyc09g005520.2.1"	"0005515"
"Solyc09g005530.2.1"	"0008152,0044237,0048040,0005739,0050662,0005982,0005985,0009117"
"Solyc09g005540.1.1"	"0016020,0031348,0005515,0010119,0044237,0009651,0052544,0009753,0050832,0042742,0001736,0010182,0050662,0048765,0010150,0009926,0005215,0008219,0009408,0003824,0002237,0009871,0009789,0006979,0071281"
"Solyc09g005550.2.1"	"0004683,0005509,0006468,0005886,0046777,0005524,0009069,0004713"
"Solyc09g005560.2.1"	"0042802,0003700,0043565,0006355,0005667,0045449"
"Solyc09g005580.2.1"	"0045454,0008430,0044464"
"Solyc09g005590.2.1"	"0045454,0008430,0005783,0005886"
"Solyc09g005600.2.1"	"0000166,0016021,0005886,0016192,0005515"
"Solyc09g005620.2.1"	"0045454,0009055,0009570,0006812,0015035,0006118"
"Solyc09g005630.2.1"	"0045489,0005794,0009827,0016023,0005886,0030244"
"Solyc09g005640.2.1"	"0005743,0008379,0016531,0045454,0005507,0006825,0008535,0006878,0009790"
"Solyc09g005650.1.1"	"0046983,0003676"
"Solyc09g005660.2.1"	"0046983,0003677"
"Solyc09g005670.1.1"	"0046983,0003676"
"Solyc09g005690.2.1"	"0004437"
"Solyc09g005700.2.1"	"0005737,0008837,0009089,0009507"
"Solyc09g005710.1.1"	"0004519,0005488"
"Solyc09g005720.2.1"	"0000166,0003735,0005840,0019843,0003723,0006412,0009536,0042254"
"Solyc09g005740.1.1"	"0005488,0009941,0009543,0009535,0005515"
"Solyc09g005760.2.1"	"0032040,0006364"
"Solyc09g005770.1.1"	"0005515"
"Solyc09g005810.2.1"	"0008152,0044237,0048040,0042732,0005794,0009225,0050662,0016020,0005739,0005982,0005985,0009117"
"Solyc09g005830.1.1"	"0000145,0005515,0005829,0006904,0005634"
"Solyc09g005840.1.1"	"0000145,0005515,0005829,0006904,0005634"
"Solyc09g005850.2.1"	"0030570"
"Solyc09g005860.2.1"	"0030506,0016020,0005783,0005515"
"Solyc09g005870.1.1"	"0003824,0005515,0005886,0017003,0017004,0005739"
"Solyc09g005890.2.1"	"0005829"
"Solyc09g005900.2.1"	"0005829"
"Solyc09g005910.2.1"	"0008195,0016036,0006687,0009395,0046486"
"Solyc09g005920.2.1"	"0016021,0004872,0007165"
"Solyc09g005930.2.1"	"0005488"
"Solyc09g005940.2.1"	"0008152,0016628,0080019,0005829,0008705,0009651,0009941,0010584,0046686,0005886,0048046,0009086,0055114,0005488"
"Solyc09g005970.1.1"	"0008559,0016020,0016887,0017111,0042626,0009624,0005886,0006810,0005524"
"Solyc09g005980.2.1"	"0000166,0003676,0008270,0016607,0000245,0005739"
"Solyc09g006000.2.1"	"0005739,0009507"
"Solyc09g006010.2.1"	"0005576,0050896"
"Solyc09g007010.1.1"	"0005515,0005576,0050832,0031640"
"Solyc09g007020.1.1"	"0005515,0005576,0050832,0031640"
"Solyc09g007030.2.1"	"0007018,0005886,0003777,0005874,0005524"
"Solyc09g007040.1.1"	"0004519,0008116,0005488"
"Solyc09g007050.1.1"	"0034046,0031425,0009507,0005488"
"Solyc09g007060.2.1"	"0006508,0008270,0005515"
"Solyc09g007070.1.1"	"0003824,0034553,0005739"
"Solyc09g007080.2.1"	"0003824,0004722,0008287,0046872,0006470,0005739"
"Solyc09g007090.2.1"	"0016973,0005634,0009536"
"Solyc09g007100.2.1"	"0005886"
"Solyc09g007110.2.1"	"0004675,0005515,0006468,0004674,0007169,0005524,0005886,0009069,0004713"
"Solyc09g007120.2.1"	"0009793"
"Solyc09g007130.2.1"	"0003824,0003864,0015940,0050897,0032259,0008270,0008168,0005739"
"Solyc09g007150.2.1"	"0045174,0016740"
"Solyc09g007160.2.1"	"0005622,0005829,0032313,0009507,0005097"
"Solyc09g007170.2.1"	"0004674,0005515,0006468,0004872,0004715,0005524,0007165,0009069"
"Solyc09g007180.2.1"	"0004017,0006139,0046939,0048364,0005739,0009165,0008652,0005524,0009570,0048367,0005634,0006144,0046034"
"Solyc09g007190.2.1"	"0016491,0016209,0055114,0009507"
"Solyc09g007200.2.1"	"0009536,0005488"
"Solyc09g007210.2.1"	"0003918,0005694,0042802,0005524,0009957,0006265,0005634,0009536"
"Solyc09g007220.1.1"	"0005515"
"Solyc09g007230.2.1"	"0008270,0003676,0005739"
"Solyc09g007240.2.1"	"0009535,0005739"
"Solyc09g007250.2.1"	"0003735,0005515,0005840,0005730,0005886,0005618,0005774,0022625,0009507,0006412,0042254"
"Solyc09g007260.2.1"	"0003677,0006355,0003700,0005667,0045449"
"Solyc09g007270.2.1"	"0004130,0005247,0055114,0020037,0016688,0006979,0006804,0019852"
"Solyc09g007280.2.1"	"0001653,0004675,0005515,0006468,0004872,0016023,0005886,0005524,0004709,0007178,0009069,0004713"
"Solyc09g007290.2.1"	"0003677,0003700,0005622,0005634,0043565,0006355,0005667,0045449"
"Solyc09g007300.1.1"	"0004252,0006508,0042538,0005783,0005794"
"Solyc09g007310.2.1"	"0004842,0005488,0005622,0016881,0006464"
"Solyc09g007320.2.1"	"0003729,0008270,0006397,0009570,0005739"
"Solyc09g007330.2.1"	"0006260,0017111,0043140,0008094,0006270,0003677,0005524,0005634"
"Solyc09g007340.2.1"	"0016491,0055114"
"Solyc09g007350.2.1"	"0003735,0005515,0005840,0015935,0006412,0042254"
"Solyc09g007360.2.1"	"0051219,0005874,0009536"
"Solyc09g007370.2.1"	"0005655,0030677,0004526,0008033,0051252,0000172,0003723,0006364,0006379"
"Solyc09g007380.2.1"	"0016787,0016023"
"Solyc09g007390.2.1"	"0001671,0031072,0006457,0006950"
"Solyc09g007410.2.1"	"0005516,0005515"
"Solyc09g007420.2.1"	"0015018,0016020,0042285,0005794,0009834,0010417,0030206"
"Solyc09g007430.1.1"	"0003697,0009508"
"Solyc09g007440.2.1"	"0005524,0008026,0003676"
"Solyc09g007450.2.1"	"0016020,0047874,0030176,0006487"
"Solyc09g007470.1.1"	"0003677,0005886"
"Solyc09g007490.2.1"	"0016021"
"Solyc09g007500.2.1"	"0005634,0003677"
"Solyc09g007510.1.1"	"0005488,0006468,0004872,0005529,0012505,0005886,0005524,0004674,0007165,0009069,0004713"
"Solyc09g007520.2.1"	"0004601,0005515,0055114,0012505,0050832,0020037,0006979,0006804"
"Solyc09g007530.2.1"	"0008270,0005515"
"Solyc09g007540.2.1"	"0000166,0004832,0005737,0005840,0042802,0006438,0005739,0005524,0009507,0009793,0009097,0009098,0009099"
"Solyc09g007550.2.1"	"0003700,0005622,0042803,0003676,0009507,0008270,0006355,0005667,0045449"
"Solyc09g007560.2.1"	"0005840,0009941,0003735,0009570,0022625,0016020,0006412,0019843,0042254"
"Solyc09g007570.1.1"	"0003677,0003700,0005515"
"Solyc09g007580.1.1"	"0003677,0003700,0005515"
"Solyc09g007590.1.1"	"0003677,0005634,0000786,0006334"
"Solyc09g007610.1.1"	"0003677,0005634,0000786,0006334"
"Solyc09g007620.1.1"	"0008270,0005515"
"Solyc09g007630.2.1"	"0004860,0005488,0031072,0006457,0005788,0016023,0005886,0006950,0051082"
"Solyc09g007640.2.1"	"0006508,0042802,0016023,0005773,0004185"
"Solyc09g007650.1.1"	"0031225,0009834,0005886"
"Solyc09g007660.1.1"	"0004773,0031225,0009834,0005886"
"Solyc09g007670.2.1"	"0005223,0000166,0005515"
"Solyc09g007680.2.1"	"0005515,0008270"
"Solyc09g007690.1.1"	"0003677,0008270,0015074"
"Solyc09g007700.2.1"	"0008270,0005886,0005515"
"Solyc09g007710.2.1"	"0005515,0006915,0006952,0031224,0004888,0007165,0045087,0005524"
"Solyc09g007730.2.1"	"0004674,0005515,0006468,0004715,0016023,0046777,0005524,0009069"
"Solyc09g007750.2.1"	"0004872,0006468,0042803,0006406,0016117,0005777,0048481,0010363,0003690,0003697,0016621,0042800,0048653,0010119,0009651,0032508,0046608,0009662,0009737,0009555,0010043,0046975,0005618,0005886,0031062,0009553,0010228,0003723,0010501,0007623,0010452,0010223,0046686,0009409,0009809,0005730,0009910,0009507,0040029,0009805,0009811,0004674,0005524,0004713,0009069"
"Solyc09g007760.2.1"	"0015250,0016020,0016021,0055085,0005215,0006833"
"Solyc09g007770.2.1"	"0015250,0016020,0016021,0055085,0005215,0006833"
"Solyc09g007790.1.1"	"0005515"
"Solyc09g007810.2.1"	"0003700,0005634,0006355,0035198,0046983,0003677,0009734"
"Solyc09g007820.1.1"	"0005515,0009416,0004871,0007165"
"Solyc09g007830.2.1"	"0016831,0005829,0005634,0016829"
"Solyc09g007840.2.1"	"0016020,0031721,0031722,0030551,0005516,0005249,0006813,0055085,0008076"
"Solyc09g007850.2.1"	"0000166,0003676,0008266,0009409,0009941,0045087,0009737,0009535,0009570,0030529,0010319"
"Solyc09g007860.2.1"	"0016023,0005739,0005515"
"Solyc09g007870.2.1"	"0005515,0016020,0031348,0010119,0009651,0052544,0009753,0050832,0042742,0001736,0010182,0048765,0010150,0009926,0005215,0009408,0002237,0009871,0009789,0006979,0071281"
"Solyc09g007890.1.1"	"0003824,0004397,0005737,0009058,0045548,0009698,0016841,0006559"
"Solyc09g007900.2.1"	"0003824,0004397,0005737,0009058,0045548,0009698,0016841,0006559"
"Solyc09g007910.2.1"	"0003824,0004397,0005737,0009058,0045548,0009698,0016841,0006559"
"Solyc09g007920.2.1"	"0003824,0004397,0005737,0009058,0045548,0009698,0016841,0006559"
"Solyc09g007940.2.1"	"0004001,0006166,0005829,0005507,0004017,0005739,0004712,0005774,0006169,0080094,0006167,0016310,0007165,0009507,0046686,0005634,0005886,0048046,0006144,0046034"
"Solyc09g007970.1.1"	"0005516,0009058,0006559,0009536,0016841,0016211,0009734"
"Solyc09g007990.2.1"	"0003677,0045449,0005515"
"Solyc09g008000.2.1"	"0005215,0016020,0016887,0017111,0031177,0042626,0016023,0006810,0005524"
"Solyc09g008010.2.1"	"0004674,0005515,0006468,0005886,0005524,0004713,0009069"
"Solyc09g008030.1.1"	"0003700,0010029,0009739,0006355,0007623,0009737,0005667,0045449"
"Solyc09g008040.2.1"	"0006355,0003899,0006352,0003677,0090351,0003700,0016987,0009507,0045893,0005730,0006144,0006206,0005667,0045449"
"Solyc09g008050.2.1"	"0008152,0008194,0016758"
"Solyc09g008060.2.1"	"0008152,0015020,0080043,0080044,0008194,0016758"
"Solyc09g008070.2.1"	"0005488,0005524,0016787,0017111,0005618,0007049,0005730,0042802,0051301,0008568,0009860,0005819,0005635,0009846,0046686,0022626,0009524,0005886"
"Solyc09g008090.2.1"	"0008152,0016757,0008194"
"Solyc09g008100.2.1"	"0003677,0003700,0005515,0043231"
"Solyc09g008110.1.1"	"0005488"
"Solyc09g008120.2.1"	"0004004,0004386,0005524,0008026,0004553,0005975,0043169,0003724,0003676,0009507"
"Solyc09g008130.2.1"	"0006096,0006400,0050896,0005739,0009526,0044434,0004618,0008176,0006094,0015976,0016310"
"Solyc09g008140.2.1"	"0015095,0016023"
"Solyc09g008170.1.1"	"0005516,0009733"
"Solyc09g008200.2.1"	"0005507,0030001"
"Solyc09g008230.2.1"	"0003714,0005622,0008270,0003676"
"Solyc09g008240.2.1"	"0010329,0016021,0016887,0017111,0009536,0015408,0009958,0009624,0043481,0009640,0008361,0009637,0010315,0008559,0009926,0006200,0005886,0005516,0005524,0048443,0015682,0006855"
"Solyc09g008250.2.1"	"0003677,0003700,0005516,0045449,0005634,0005515"
"Solyc09g008270.2.1"	"0009536,0016020"
"Solyc09g008280.1.1"	"0004478,0005507,0006730,0006556,0005524,0000287,0005737,0005886,0006555"
"Solyc09g008290.2.1"	"0032403,0045454,0009055,0015035,0006662,0006118"
"Solyc09g008300.2.1"	"0005030,0031425,0009507"
"Solyc09g008310.2.1"	"0006777,0008152,0016740,0005739"
"Solyc09g008320.2.1"	"0005975,0016762,0016798,0048046,0012505,0008810,0005618,0005982,0005985"
"Solyc09g008330.2.1"	"0008270,0005515"
"Solyc09g008340.2.1"	"0016023"
"Solyc09g008350.2.1"	"0008152,0016597"
"Solyc09g008360.2.1"	"0016020"
"Solyc09g008370.1.1"	"0005886,0016021,0055085"
"Solyc09g008380.2.1"	"0016829,0030570,0046658,0016023,0042547,0009814"
"Solyc09g008390.1.1"	"0003677,0003700,0005515,0045449,0010200,0006355,0005667"
"Solyc09g008400.2.1"	"0000159,0008266,0019901,0008601,0004672,0006468,0005524,0007165,0042325"
"Solyc09g008410.2.1"	"0006457,0051082,0005794,0005886,0000413,0003755,0005739"
"Solyc09g008420.2.1"	"0004089,0006730,0016023,0046872,0016829"
"Solyc09g008430.2.1"	"0005102,0008270,0016023,0009055,0006118,0005515"
"Solyc09g008440.1.1"	"0003700,0005622,0008270"
"Solyc09g008450.2.1"	"0005200,0005515"
"Solyc09g008460.2.1"	"0005525,0005622,0007165,0007264,0015031,0080115,0006470,0005777,0009414,0046872,0006355,0008287,0004767,0016023,0005524,0004722,0030742,0009737,0009631,0008134,0009961,0006886,0005886,0006687,0005667,0003924,0006184,0006913"
"Solyc09g008470.2.1"	"0005634,0008270,0005681,0003676"
"Solyc09g008480.2.1"	"0005515,0016308,0046488,0046854,0005975,0016023,0005524,0006520,0016020,0005634,0005829"
"Solyc09g008490.2.1"	"0005488,0009536"
"Solyc09g008500.1.1"	"0005516,0006869,0050896,0008289"
"Solyc09g008510.1.1"	"0008152,0080044,0080046,0008194,0016758"
"Solyc09g008520.2.1"	"0003677,0008270,0008152,0005515"
"Solyc09g008550.2.1"	"0016020,0015851,0015205"
"Solyc09g008560.2.1"	"0016491,0016682,0016706,0055114,0009058,0080167,0005506"
"Solyc09g008600.2.1"	"0005515,0006508,0016023,0004190"
"Solyc09g008610.2.1"	"0003824,0005515,0006508,0005774,0016023,0005783,0005886"
"Solyc09g008620.1.1"	"0000166,0003676,0003723,0017130,0016023,0005515,0008266,0010467,0016070,0030529,0008143"
"Solyc09g008630.2.1"	"0005515,0006270,0009507,0005634"
"Solyc09g008640.1.1"	"0005515,0006468,0016301,0004715,0006457,0016023,0005524,0000413,0003755,0004674,0009069"
"Solyc09g008650.2.1"	"0005528,0006457,0006468,0004674,0000413,0003755,0005524,0009535,0009543,0009069"
"Solyc09g008660.2.1"	"0009987"
"Solyc09g008670.2.1"	"0004794,0006520,0008152,0009097,0006566,0030170,0006950,0009507,0006544,0006563"
"Solyc09g008690.1.1"	"0006629,0004091,0004607,0016298,0042967,0016042"
"Solyc09g008700.1.1"	"0004842,0005622,0000151,0016567"
"Solyc09g008710.1.1"	"0016740"
"Solyc09g008720.1.1"	"0003824,0016020,0050508,0004871,0007165"
"Solyc09g008730.2.1"	"0000917,0003924,0005622,0043022,0005525,0009793,0005739"
"Solyc09g008780.2.1"	"0016021,0005739"
"Solyc09g008790.2.1"	"0004674,0006468,0006979,0005524,0009069,0004713"
"Solyc09g008800.2.1"	"0003735,0005840,0005886,0042254,0022625,0009507,0006412,0005739"
"Solyc09g008810.2.1"	"0005634,0006355,0043565,0045449,0030528,0048510,0009965,0010582,0010434,0003700,0045893,0009793,0005667,0005515"
"Solyc09g008820.2.1"	"0005515,0030246"
"Solyc09g008830.2.1"	"0003700,0003677,0006355,0005667,0045449"
"Solyc09g008840.2.1"	"0003824,0006096,0004743,0046686,0005886,0016310,0030955,0000287,0006094,0006144,0015976"
"Solyc09g008850.2.1"	"0006561,0008652,0003677,0016310,0006221,0009536,0033862,0004349,0000051,0006537"
"Solyc09g008860.2.1"	"0004674,0005515,0006468,0016023,0005886,0005524,0016021,0007169,0005739,0009069,0004713"
"Solyc09g008910.1.1"	"0019825,0020037,0055114,0004497,0009055,0006118"
"Solyc09g008920.2.1"	"0004311,0008299,0051501,0009507,0055114,0032440,0006694,0016114"
"Solyc09g008940.2.1"	"0003677,0006468"
"Solyc09g008950.1.1"	"0005515"
"Solyc09g008960.1.1"	"0005515"
"Solyc09g008970.1.1"	"0009061,0006979"
"Solyc09g008980.1.1"	"0009061,0006979"
"Solyc09g008990.2.1"	"0009617,0009294,0016760,0051753,0005982,0005985,0006011,0030244"
"Solyc09g009010.2.1"	"0016759,0051753,0016020,0009617,0009294,0016760,0005982,0005985,0006011,0030244"
"Solyc09g009020.2.1"	"0000015,0004634,0005507,0009651,0009416,0009409,0009986,0003677,0009737,0000287,0006096,0005740,0009507,0046686,0005634,0005886,0048046,0000162,0006094,0006571,0009094"
"Solyc09g009030.2.1"	"0003676,0004407,0005622,0046872,0006351,0005634"
"Solyc09g009040.2.1"	"0016020,0050613,0009793,0016023,0016126"
"Solyc09g009080.2.1"	"0006281,0006284,0051539,0043078,0004519,0003906,0006349,0019104,0006306,0009793"
